Status,Match_Score,PDF_Artist,PDF_Book,PDF_Path,Folder_Artist,Folder_Book,Folder_Path,PDF_Exists,Folder_Exists
MATCHED,90.48%,Grand Funk Railroad,"Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG]","c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG].pdf",Grand Funk Railroad,"Hits From We're An American Band, Shinin' On, Phoenix [pvg]","c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Hits From We're An American Band, Shinin' On, Phoenix [pvg]",YES,YES
MATCHED,89.01%,Harry Chapin,Harry Chapin - The Authentic Guitar Style Of [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Harry Chapin\Books\Harry Chapin - The Authentic Guitar Style Of [Guitar Tab].pdf,Harry Chapin,The Authentic Guitar Style Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Harry Chapin\The Authentic Guitar Style Of [guitar Tab],YES,YES
MATCHED,100.00%,Henri Mancini,Henry Mancini - A Merry Mancini Christmas,c:\Work\AWSMusic\SheetMusic\Henri Mancini\Books\Henry Mancini - A Merry Mancini Christmas.pdf,Henri Mancini,Henry Mancini - A Merry Mancini Christmas,c:\Work\AWSMusic\ProcessedSongs\Henri Mancini\Henry Mancini - A Merry Mancini Christmas,YES,YES
MATCHED,72.43%,Herman's Hermits,Herman's Hermits -  Collection,c:\Work\AWSMusic\SheetMusic\Herman's Hermits\Books\Herman's Hermits -  Collection.pdf,Herman's Hermits,Collection,c:\Work\AWSMusic\ProcessedSongs\Herman's Hermits\Collection,YES,YES
MATCHED,80.85%,Jackson Browne,Jackson Browne - Deluxe Anthology,c:\Work\AWSMusic\SheetMusic\Jackson Browne\Books\Jackson Browne - Deluxe Anthology.pdf,Jackson Browne,Deluxe Anthology,c:\Work\AWSMusic\ProcessedSongs\Jackson Browne\Deluxe Anthology,YES,YES
MATCHED,85.00%,James Blunt,James Blunt - All The Lost Souls [Book],c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - All The Lost Souls [Book].pdf,James Blunt,All The Lost Souls [book],c:\Work\AWSMusic\ProcessedSongs\James Blunt\All The Lost Souls [book],YES,YES
MATCHED,82.00%,James Blunt,James Blunt - Back to Bedlam [Book],c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - Back to Bedlam [Book].pdf,James Blunt,Back To Bedlam [book],c:\Work\AWSMusic\ProcessedSongs\James Blunt\Back To Bedlam [book],YES,YES
MATCHED,85.00%,James Taylor,James Taylor - Classic [Guitar],c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classic [Guitar].pdf,James Taylor,Classic [guitar],c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classic [guitar],YES,YES
MATCHED,80.00%,James Taylor,James Taylor - Classics (guitar tab),c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classics (guitar tab).pdf,James Taylor,Classics (guitar Tab),c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classics (guitar Tab),YES,YES
MATCHED,81.86%,James Taylor,James Taylor - Guitar Songbook,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Guitar Songbook.pdf,James Taylor,Guitar Songbook,c:\Work\AWSMusic\ProcessedSongs\James Taylor\Guitar Songbook,YES,YES
MATCHED,51.25%,James Taylor,James Taylor - James Taylor [PVG Book],c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - James Taylor [PVG Book].pdf,James Taylor,James Taylor [pvg Book],c:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor [pvg Book],YES,YES
MATCHED,53.58%,James Taylor,James Taylor - James Taylor Songbook,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - James Taylor Songbook.pdf,James Taylor,James Taylor Songbook,c:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor Songbook,YES,YES
MATCHED,52.00%,James Taylor,James Taylor - That's Why I'm Here [PVG Book],c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - That's Why I'm Here [PVG Book].pdf,James Taylor,That's Why I'm Here [pvg Book],c:\Work\AWSMusic\ProcessedSongs\James Taylor\That's Why I'm Here [pvg Book],YES,YES
MATCHED,93.48%,Jim Croce,Jim Croce - Acoustic Fingerstyle Video Guitar Lessons,c:\Work\AWSMusic\SheetMusic\Jim Croce\Books\Jim Croce - Acoustic Fingerstyle Video Guitar Lessons.pdf,Jim Croce,Acoustic Fingerstyle Video Guitar Lessons,c:\Work\AWSMusic\ProcessedSongs\Jim Croce\Acoustic Fingerstyle Video Guitar Lessons,YES,YES
MATCHED,100.00%,Jimmy Buffet,Jimmy Buffett - Barometer Soup [PVG Book],c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Barometer Soup [PVG Book].pdf,Jimmy Buffet,Jimmy Buffett - Barometer Soup [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Barometer Soup [pvg Book],YES,YES
MATCHED,100.00%,Jimmy Buffet,Jimmy Buffett - Fruitcakes [PVG Book],c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Fruitcakes [PVG Book].pdf,Jimmy Buffet,Jimmy Buffett - Fruitcakes [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Fruitcakes [pvg Book],YES,YES
MATCHED,73.60%,Joe Cocker,Joe Cocker - Best Of,c:\Work\AWSMusic\SheetMusic\Joe Cocker\Books\Joe Cocker - Best Of.pdf,Joe Cocker,Best Of,c:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Best Of,YES,YES
MATCHED,88.42%,Joe Cocker,Joe Cocker - Mad Dogs And Englishmen [Book],c:\Work\AWSMusic\SheetMusic\Joe Cocker\Books\Joe Cocker - Mad Dogs And Englishmen [Book].pdf,Joe Cocker,Mad Dogs And Englishmen [book],c:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Mad Dogs And Englishmen [book],YES,YES
MATCHED,75.56%,Joe Cocker,Joe Cocker - Songbook,c:\Work\AWSMusic\SheetMusic\Joe Cocker\Books\Joe Cocker - Songbook.pdf,Joe Cocker,Songbook,c:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Songbook,YES,YES
MATCHED,76.00%,John Denver,John Denver - Anthology [PVG],c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Anthology [PVG].pdf,John Denver,Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\John Denver\Anthology [pvg],YES,YES
MATCHED,76.00%,John Denver,John Denver - Anthology,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Anthology.pdf,John Denver,Anthology,c:\Work\AWSMusic\ProcessedSongs\John Denver\Anthology,YES,YES
UNMATCHED_PDF,52.86%,John Denver,John Denver - Back Home Again,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Back Home Again.pdf,John Denver,The Authentic Guitar Style Of,,YES,
MATCHED,72.31%,John Denver,John Denver - Best Of [Easy Piano],c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Best Of [Easy Piano].pdf,John Denver,Best Of [easy Piano],c:\Work\AWSMusic\ProcessedSongs\John Denver\Best Of [easy Piano],YES,YES
MATCHED,82.00%,John Denver,John Denver - I Want To Live [PVG Book],c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - I Want To Live [PVG Book].pdf,John Denver,I Want To Live [pvg Book],c:\Work\AWSMusic\ProcessedSongs\John Denver\I Want To Live [pvg Book],YES,YES
MATCHED,,John Denver,John Denver - The Authentic Guitar Style Of.,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - The Authentic Guitar Style Of..pdf,John Denver,The Authentic Guitar Style Of,c:\Work\AWSMusic\ProcessedSongs\John Denver\The Authentic Guitar Style Of,YES,YES
MATCHED,77.50%,John Lennon,John Lennon - Collection,c:\Work\AWSMusic\SheetMusic\John Lennon\Books\John Lennon - Collection.pdf,John Lennon,Collection,c:\Work\AWSMusic\ProcessedSongs\John Lennon\Collection,YES,YES
MATCHED,81.05%,John Lennon,John Lennon - Greatest Hits,c:\Work\AWSMusic\SheetMusic\John Lennon\Books\John Lennon - Greatest Hits.pdf,John Lennon,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\John Lennon\Greatest Hits,YES,YES
MATCHED,76.67%,Joni Mitchell,Joni Mitchell - The Best Of [PVG],c:\Work\AWSMusic\SheetMusic\Joni Mitchell\Books\Joni Mitchell - The Best Of [PVG].pdf,Joni Mitchell,The Best Of [pvg],c:\Work\AWSMusic\ProcessedSongs\Joni Mitchell\The Best Of [pvg],YES,YES
MATCHED,100.00%,Joni Mitchell,Joni Mitchell Songbook Complete Vol1 1966-1970,c:\Work\AWSMusic\SheetMusic\Joni Mitchell\Books\Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,Joni Mitchell,Joni Mitchell Songbook Complete Vol1 1966-1970,c:\Work\AWSMusic\ProcessedSongs\Joni Mitchell\Joni Mitchell Songbook Complete Vol1 1966-1970,YES,YES
MATCHED,88.57%,Journey,Journey - Complete Songbook,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Complete Songbook.pdf,Journey,Complete Songbook,c:\Work\AWSMusic\ProcessedSongs\Journey\Complete Songbook,YES,YES
MATCHED,80.00%,Journey,Journey - Complete,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Complete.pdf,Journey,Complete,c:\Work\AWSMusic\ProcessedSongs\Journey\Complete,YES,YES
MATCHED,81.54%,Journey,Journey - Frontiers [Jap Band Score],c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Frontiers [Jap Band Score].pdf,Journey,Frontiers [jap Band Score],c:\Work\AWSMusic\ProcessedSongs\Journey\Frontiers [jap Band Score],YES,YES
MATCHED,85.88%,Journey,Journey - Greatest Hits (Book),c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Greatest Hits (Book).pdf,Journey,Greatest Hits (book),c:\Work\AWSMusic\ProcessedSongs\Journey\Greatest Hits (book),YES,YES
MATCHED,85.88%,Journey,Journey - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Greatest Hits.pdf,Journey,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Journey\Greatest Hits,YES,YES
MATCHED,81.54%,Journey,Journey - Superbest [Jap Band Score],c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Superbest [Jap Band Score].pdf,Journey,Superbest [jap Band Score],c:\Work\AWSMusic\ProcessedSongs\Journey\Superbest [jap Band Score],YES,YES
MATCHED,90.40%,Journey,Journey - The Guitar Collection,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - The Guitar Collection.pdf,Journey,The Guitar Collection,c:\Work\AWSMusic\ProcessedSongs\Journey\The Guitar Collection,YES,YES
MATCHED,73.10%,Judy Garland,Judy Garland - Songbook,c:\Work\AWSMusic\SheetMusic\Judy Garland\Books\Judy Garland - Songbook.pdf,Judy Garland,Songbook,c:\Work\AWSMusic\ProcessedSongs\Judy Garland\Songbook,YES,YES
MATCHED,83.90%,Katy Perry,Katy Perry - One Of The Boys [PVG Book],c:\Work\AWSMusic\SheetMusic\Katy Perry\Books\Katy Perry - One Of The Boys [PVG Book].pdf,Katy Perry,One Of The Boys [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Katy Perry\One Of The Boys [pvg Book],YES,YES
MATCHED,100.00%,Kelly Clarkson,Kelly Clarkson - Breakaway (Book),c:\Work\AWSMusic\SheetMusic\Kelly Clarkson\Books\Kelly Clarkson - Breakaway (Book).pdf,Kelly Clarkson,Kelly Clarkson - Breakaway (book),c:\Work\AWSMusic\ProcessedSongs\Kelly Clarkson\Kelly Clarkson - Breakaway (book),YES,YES
MATCHED,87.62%,Kenny Rogers,Kenny Rogers - Love or Something Like It [Book],c:\Work\AWSMusic\SheetMusic\Kenny Rogers\Books\Kenny Rogers - Love or Something Like It [Book].pdf,Kenny Rogers,Love Or Something Like It [book],c:\Work\AWSMusic\ProcessedSongs\Kenny Rogers\Love Or Something Like It [book],YES,YES
MATCHED,100.00%,Kinks,Kinks - Best Of [Score],c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Best Of [Score].pdf,Kinks,Kinks - Best Of [score],c:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Best Of [score],YES,YES
MATCHED,91.00%,Kinks,Kinks - Best Of The Kinks [Score],c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Best Of The Kinks [Score].pdf,Kinks,Best Of The Kinks [score],c:\Work\AWSMusic\ProcessedSongs\Kinks\Best Of The Kinks [score],YES,YES
MATCHED,92.17%,Kinks,Kinks - Great Songs of Kinks,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Great Songs of Kinks.pdf,Kinks,Great Songs Of Kinks,c:\Work\AWSMusic\ProcessedSongs\Kinks\Great Songs Of Kinks,YES,YES
MATCHED,100.00%,Kinks,Kinks - Guitar Legends [Guitar],c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Guitar Legends [Guitar].pdf,Kinks,Guitar Legends [guitar],c:\Work\AWSMusic\ProcessedSongs\Kinks\Guitar Legends [guitar],YES,YES
MATCHED,89.41%,Kinks,Kinks - Guitar Legends [Tab],c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Guitar Legends [Tab].pdf,Kinks,Kinks - Guitar Legends [Tab],c:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Guitar Legends [Tab],YES,YES
MATCHED,91.43%,Kinks,Kinks - Jam With The Kinks [Tab],c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Jam With The Kinks [Tab].pdf,Kinks,Jam With The Kinks [tab],c:\Work\AWSMusic\ProcessedSongs\Kinks\Jam With The Kinks [tab],YES,YES
MATCHED,100.00%,Led Zepplin,Led Zeppelin - Led Zeppelin II,c:\Work\AWSMusic\SheetMusic\Led Zepplin\Books\Led Zeppelin - Led Zeppelin II.pdf,Led Zepplin,Led Zeppelin - Led Zeppelin Ii,c:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Led Zeppelin Ii,YES,YES
MATCHED,100.00%,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [PVG],c:\Work\AWSMusic\SheetMusic\Led Zepplin\Books\Led Zeppelin - Over The Hills And Far Away [PVG].pdf,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [pvg],c:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Over The Hills And Far Away [pvg],YES,YES
MATCHED,80.00%,Lynyrd Skynyrd,Lynyrd Skynyrd - The New Best Of [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Lynyrd Skynyrd\Books\Lynyrd Skynyrd - The New Best Of [Guitar Tab].pdf,Lynyrd Skynyrd,The New Best Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Lynyrd Skynyrd\The New Best Of [guitar Tab],YES,YES
UNMATCHED_PDF,51.55%,Mamas and the Papas,Mamas and The Papas - Songbook [PVG],c:\Work\AWSMusic\SheetMusic\Mamas and the Papas\Books\Mamas and The Papas - Songbook [PVG].pdf,_movie And Tv,Various Artists - The Simpsons - Simpsons Songbook,,YES,
MATCHED,86.15%,MeatLoaf,MeatLoaf - Bat Out Of Hell,c:\Work\AWSMusic\SheetMusic\MeatLoaf\Books\MeatLoaf - Bat Out Of Hell.pdf,Meatloaf,Bat Out Of Hell,c:\Work\AWSMusic\ProcessedSongs\Meatloaf\Bat Out Of Hell,YES,YES
MATCHED,68.24%,Melissa Etheridge,Melissa Etheridge - Songbook,c:\Work\AWSMusic\SheetMusic\Melissa Etheridge\Books\Melissa Etheridge - Songbook.pdf,Melissa Etheridge,Songbook,c:\Work\AWSMusic\ProcessedSongs\Melissa Etheridge\Songbook,YES,YES
MATCHED,82.50%,Michael Jackson,Michael Jackson - Great Songs Of [PVG],c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Great Songs Of [PVG].pdf,Michael Jackson,Great Songs Of [pvg],c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Great Songs Of [pvg],YES,YES
MATCHED,74.74%,Michael Jackson,Michael Jackson - Number Ones [Book],c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Number Ones [Book].pdf,Michael Jackson,Number Ones [book],c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Number Ones [book],YES,YES
MATCHED,74.74%,Michael Jackson,Michael Jackson - Number Ones,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Number Ones.pdf,Michael Jackson,Number Ones,c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Number Ones,YES,YES
MATCHED,75.00%,Michael Jackson,Michael Jackson - The Great Songs Of,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - The Great Songs Of.pdf,Michael Jackson,The Great Songs Of,c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\The Great Songs Of,YES,YES
MATCHED,70.00%,Michael Jackson,Michael Jackson - Thriller (The Complete Song Book),c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Thriller (The Complete Song Book).pdf,Michael Jackson,Thriller (the Complete Song Book),c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Thriller (the Complete Song Book),YES,YES
MATCHED,85.88%,Monkees,Monkees - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Monkees\Books\Monkees - Greatest Hits.pdf,Monkees,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Monkees\Greatest Hits,YES,YES
MATCHED,81.05%,Moody Blues,Moody Blues - Greatest Hits [PVG],c:\Work\AWSMusic\SheetMusic\Moody Blues\Books\Moody Blues - Greatest Hits [PVG].pdf,Moody Blues,Greatest Hits [pvg],c:\Work\AWSMusic\ProcessedSongs\Moody Blues\Greatest Hits [pvg],YES,YES
MATCHED,82.86%,Moody Blues,Moody Blues - Keys Of Kingdom [Band Score],c:\Work\AWSMusic\SheetMusic\Moody Blues\Books\Moody Blues - Keys Of Kingdom [Band Score].pdf,Moody Blues,Keys Of Kingdom [band Score],c:\Work\AWSMusic\ProcessedSongs\Moody Blues\Keys Of Kingdom [band Score],YES,YES
MATCHED,88.00%,Neil Diamond,Neil Diamond - The Essential Neil Diamond,c:\Work\AWSMusic\SheetMusic\Neil Diamond\Books\Neil Diamond - The Essential Neil Diamond.pdf,Neil Diamond,The Essential Neil Diamond,c:\Work\AWSMusic\ProcessedSongs\Neil Diamond\The Essential Neil Diamond,YES,YES
MATCHED,85.96%,Neil Young,Neil Young - After the Goldrush [PVG Book],c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - After the Goldrush [PVG Book].pdf,Neil Young,After The Goldrush [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Neil Young\After The Goldrush [pvg Book],YES,YES
MATCHED,71.30%,Neil Young,Neil Young - Decade [PVG Book] ,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Decade [PVG Book] .pdf,Neil Young,Decade [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Decade [pvg Book],YES,YES
MATCHED,71.30%,Neil Young,Neil Young - Decade,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Decade.pdf,Neil Young,Decade,c:\Work\AWSMusic\ProcessedSongs\Neil Young\Decade,YES,YES
MATCHED,82.16%,Neil Young,Neil Young - Greatest Hits [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Greatest Hits [Guitar Tab].pdf,Neil Young,Greatest Hits [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Greatest Hits [guitar Tab],YES,YES
MATCHED,73.60%,Neil Young,Neil Young - Harvest [Score],c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Harvest [Score].pdf,Neil Young,Harvest [score],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest [score],YES,YES
MATCHED,81.14%,Neil Young,Neil Young - Harvest Moon [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Harvest Moon [Guitar Tab].pdf,Neil Young,Harvest Moon [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest Moon [guitar Tab],YES,YES
MATCHED,88.00%,Neil Young,Neil Young - The Best Of Neil Young [PVG Book],c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - The Best Of Neil Young [PVG Book].pdf,Neil Young,The Best Of Neil Young [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Neil Young\The Best Of Neil Young [pvg Book],YES,YES
MATCHED,57.65%,Night Ranger,Night Ranger - Best Of 2 [Jap Score],c:\Work\AWSMusic\SheetMusic\Night Ranger\Books\Night Ranger - Best Of 2 [Jap Score].pdf,Night Ranger,Seven Wishes [jap Score],c:\Work\AWSMusic\ProcessedSongs\Night Ranger\Seven Wishes [jap Score],YES,YES
UNMATCHED_PDF,,Night Ranger,Night Ranger - Seven Wishes [Jap Score],c:\Work\AWSMusic\SheetMusic\Night Ranger\Books\Night Ranger - Seven Wishes [Jap Score].pdf,,,,YES,
MATCHED,76.92%,Paul McCartney,Paul McCartney - All The Best,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - All The Best.pdf,Paul Mccartney,All The Best,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\All The Best,YES,YES
MATCHED,89.16%,Paul McCartney,Paul McCartney - Chaos And Creation In The Backyard [PVG Book],c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Chaos And Creation In The Backyard [PVG Book].pdf,Paul Mccartney,Chaos And Creation In The Backyard [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Chaos And Creation In The Backyard [pvg Book],YES,YES
MATCHED,83.02%,Paul McCartney,Paul McCartney - Flowers In The Dirt,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Flowers In The Dirt.pdf,Paul Mccartney,Flowers In The Dirt,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Flowers In The Dirt,YES,YES
MATCHED,78.05%,Paul McCartney,Paul McCartney - Press To Play,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Press To Play.pdf,Paul Mccartney,Press To Play,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Press To Play,YES,YES
MATCHED,57.14%,Paul McCartney,Paul McCartney - Ram,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Ram.pdf,Paul Mccartney,Ram,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Ram,YES,YES
MATCHED,86.96%,Paul McCartney,Paul McCartney - Tripping The Live Fantastic [PVG Book],c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Tripping The Live Fantastic [PVG Book].pdf,Paul Mccartney,Tripping The Live Fantastic [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tripping The Live Fantastic [pvg Book],YES,YES
MATCHED,74.29%,Paul McCartney,Paul McCartney - Tug Of War [PVG Book],c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Tug Of War [PVG Book].pdf,Paul Mccartney,Tug Of War [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tug Of War [pvg Book],YES,YES
MATCHED,77.24%,Paul Simon,Paul Simon - Anthology,c:\Work\AWSMusic\SheetMusic\Paul Simon\Books\Paul Simon - Anthology.pdf,Paul Simon,Anthology,c:\Work\AWSMusic\ProcessedSongs\Paul Simon\Anthology,YES,YES
MATCHED,100.00%,Paul Simon,Simon & Garfunkel's Greatest Hits,c:\Work\AWSMusic\SheetMusic\Paul Simon\Books\Simon & Garfunkel's Greatest Hits.pdf,Paul Simon,Simon & Garfunkel's Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Paul Simon\Simon & Garfunkel's Greatest Hits,YES,YES
MATCHED,75.68%,Peter Frampton,Peter Frampton - The Best Of [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Peter Frampton\Books\Peter Frampton - The Best Of [Guitar Tab].pdf,Peter Frampton,The Best Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Peter Frampton\The Best Of [guitar Tab],YES,YES
MATCHED,85.96%,Pink Floyd,Pink Floyd - Anthology - p110-175,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - p110-175.pdf,Pink Floyd,Anthology - P110-175,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology - P110-175,YES,YES
MATCHED,85.33%,Pink Floyd,Pink Floyd - Anthology - p58-109,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - p58-109.pdf,Pink Floyd,Anthology - P58-109,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology - P58-109,YES,YES
MATCHED,83.08%,Pink Floyd,Pink Floyd - Anthology (book),c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology (book).pdf,Pink Floyd,Anthology (book),c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology (book),YES,YES
MATCHED,77.24%,Pink Floyd,Pink Floyd - Anthology [PVG],c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology [PVG].pdf,Pink Floyd,Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology [pvg],YES,YES
MATCHED,87.55%,Pink Floyd,Pink Floyd - Dark Side of the Moon (2),c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side of the Moon (2).pdf,Pink Floyd,Dark Side Of The Moon (2),c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon (2),YES,YES
MATCHED,87.55%,Pink Floyd,Pink Floyd - Dark Side of the Moon [PVG],c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side of the Moon [PVG].pdf,Pink Floyd,Dark Side Of The Moon [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon [pvg],YES,YES
MATCHED,87.55%,Pink Floyd,Pink Floyd - Dark Side Of The Moon,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side Of The Moon.pdf,Pink Floyd,Dark Side Of The Moon,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon,YES,YES
MATCHED,52.50%,Pink Floyd,Pink Floyd - Pink Floyd Songbook,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Pink Floyd Songbook.pdf,Pink Floyd,Pink Floyd Songbook,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Pink Floyd Songbook,YES,YES
MATCHED,75.56%,Pink Floyd,Pink Floyd - The Wall [PVG],c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - The Wall [PVG].pdf,Pink Floyd,The Wall [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\The Wall [pvg],YES,YES
MATCHED,85.96%,Pink Floyd,Pink Floyd - Wish You Were Here [PVG],c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Wish You Were Here [PVG].pdf,Pink Floyd,Wish You Were Here [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Wish You Were Here [pvg],YES,YES
